pool,dedup_key,rep_locus_tag,rep_organism,rep_gene_name,rep_product,rep_annotation_state,rep_protein_id,freq,best_rank,og_source,og_level,n_collapsed,collapsed_members
other_hetero,eggnog:COG0553@2,HP15_3376,Marinobacter (MarRef v6),rapA,RNA polymerase-associated protein RapA,informative_multi,WP_014578556.1,1,4.0,eggnog,Bacteria,1,
other_hetero,eggnog:339KM@2,HP15_3827,Marinobacter (MarRef v6),oprI,Lpp/OprI family alanine-zipper lipoprotein,informative_single,WP_014578950.1,1,4.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0254@2,HP15_471,Marinobacter (MarRef v6),rpmE,50S ribosomal protein L31,informative_multi,WP_008170804.1,1,4.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MU3C@1224,M8001_08450,Pseudomonas putida KT2440,recA,recombinase RecA,informative_multi,WP_003252365.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1QIT9@1224,M8001_24260,Pseudomonas putida KT2440,,alpha/beta fold hydrolase,informative_multi,WP_049587072.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MW7D@1224,M8001_25435,Pseudomonas putida KT2440,oprC,TonB-dependent copper receptor,informative_multi,WP_010955445.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1N1TN@1224,SPO0046,Ruegeria pomeroyi DSS-3,thiO,FAD-dependent oxidoreductase,informative_multi,WP_011045818.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MXEX@1224,SPO0186,Ruegeria pomeroyi DSS-3,tctC,tripartite tricarboxylate transporter substrate binding protein,informative_multi,WP_011045955.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU8V@1224,SPO1710,Ruegeria pomeroyi DSS-3,urtA,urea ABC transporter substrate-binding protein,informative_multi,WP_044029188.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUZH@1224,SPO2554,Ruegeria pomeroyi DSS-3,,ABC transporter substrate-binding protein,informative_multi,WP_044029270.1,1,4.0,eggnog,Proteobacteria,2,SPO3774
other_hetero,eggnog:1MV3H@1224,SPO2929,Ruegeria pomeroyi DSS-3,deoA,thymidine phosphorylase,informative_multi,WP_011048629.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU82@1224,SPO3036,Ruegeria pomeroyi DSS-3,,alkyl/aryl-sulfatase,informative_multi,WP_230981747.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RA1S@1224,SPO3415,Ruegeria pomeroyi DSS-3,lolA,LolA family protein,informative_multi,WP_011049098.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUT0@1224,SPO3720,Ruegeria pomeroyi DSS-3,tyrB,aromatic amino acid transaminase,informative_multi,WP_011049398.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RGWK@1224,Sputw3181_0700,Shewanella sp. W3-18-1,glnK,P-II family nitrogen regulator,informative_multi,WP_011788081.1,1,4.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG0016@2,HP15_1075,Marinobacter (MarRef v6),pheS,phenylalanine--tRNA ligase subunit alpha,informative_multi,WP_014576543.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG2877@2,HP15_1273,Marinobacter (MarRef v6),kdsA,3-deoxy-8-phosphooctulonate synthase,informative_multi,WP_014576711.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1344@2,HP15_1477,Marinobacter (MarRef v6),flgL,flagellar hook-associated protein FlgL,informative_multi,WP_014576893.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0074@2,HP15_1525,Marinobacter (MarRef v6),sucD,succinate--CoA ligase subunit alpha,informative_multi,WP_008174394.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0443@2,HP15_3081,Marinobacter (MarRef v6),dnaK,molecular chaperone DnaK,informative_multi,WP_014578301.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0187@2,HP15_3706,Marinobacter (MarRef v6),gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B,informative_multi,WP_008172535.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0091@2,HP15_385,Marinobacter (MarRef v6),rplV,50S ribosomal protein L22,informative_multi,WP_008174870.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0335@2,HP15_761,Marinobacter (MarRef v6),rplS,50S ribosomal protein L19,informative_multi,WP_008176237.1,1,5.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MXTF@1224,M8001_04100,Pseudomonas putida KT2440,,DUF1329 domain-containing protein,informative_single,WP_010952007.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MV3I@1224,M8001_05590,Pseudomonas putida KT2440,gltK,amino acid ABC transporter permease,informative_multi,WP_010952241.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1NTR5@1224,M8001_07495,Pseudomonas putida KT2440,lon-I,endopeptidase La,informative_multi,WP_010952543.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1R735@1224,M8001_14330,Pseudomonas putida KT2440,sdh,SDR family NAD(P)-dependent oxidoreductase,informative_multi,WP_010953651.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MWXN@1224,SPO0709,Ruegeria pomeroyi DSS-3,pckA,phosphoenolpyruvate carboxykinase,informative_multi,WP_011046459.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MVH6@1224,SPO0720,Ruegeria pomeroyi DSS-3,etfB,electron transfer flavoprotein subunit beta/FixA family protein,informative_multi,WP_011046470.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MXD8@1224,SPO0781,Ruegeria pomeroyi DSS-3,phnD,phosphonate ABC transporter substrate-binding protein,informative_multi,WP_044027908.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MW99@1224,SPOA0300,Ruegeria pomeroyi DSS-3,,ABC transporter substrate-binding protein,informative_multi,WP_011242079.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1R8VZ@1224,Sputw3181_0615,Shewanella sp. W3-18-1,,TorF family putative porin,informative_multi,WP_011787997.1,1,5.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG0308@2,HP15_1065,Marinobacter (MarRef v6),pepN,aminopeptidase N,informative_multi,WP_014576535.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0284@2,HP15_1370,Marinobacter (MarRef v6),pyrF,orotidine-5^-phosphate decarboxylase,informative_multi,WP_041645156.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1509@2,HP15_3047,Marinobacter (MarRef v6),,KamA family radical SAM protein,informative_multi,WP_014578276.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0735@2,HP15_3085,Marinobacter (MarRef v6),fur,ferric iron uptake transcriptional regulator,informative_multi,WP_008171512.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1586@2,HP15_3309,Marinobacter (MarRef v6),speD,adenosylmethionine decarboxylase,informative_multi,WP_008173437.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG3634@2,HP15_3619,Marinobacter (MarRef v6),ahpF,alkyl hydroperoxide reductase subunit F,informative_multi,WP_014578771.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0355@2,HP15_3678,Marinobacter (MarRef v6),atpC,F0F1 ATP synthase subunit epsilon,informative_multi,WP_008172596.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1464@2,HP15_3905,Marinobacter (MarRef v6),metQ-2,MetQ/NlpA family ABC transporter substrate-binding protein,informative_multi,WP_014579024.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1638@2,HP15_4076,Marinobacter (MarRef v6),,TRAP transporter substrate-binding protein,informative_multi,WP_041645964.1,1,6.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MUVX@1224,M8001_05595,Pseudomonas putida KT2440,gltJ,amino acid ABC transporter permease,informative_multi,WP_010952242.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUR9@1224,M8001_06465,Pseudomonas putida KT2440,purC,phosphoribosylaminoimidazolesuccinocarboxamide synthase,informative_multi,WP_003254733.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU3F@1224,M8001_08610,Pseudomonas putida KT2440,,GMC oxidoreductase,informative_multi,WP_010952718.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1N8YD@1224,M8001_14310,Pseudomonas putida KT2440,,DUF2878 domain-containing protein,informative_single,WP_010953647.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUBA@1224,SPO0470,Ruegeria pomeroyi DSS-3,phnI,carbon-phosphorus lyase complex subunit PhnI,informative_multi,WP_011046231.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU26@1224,SPO2816,Ruegeria pomeroyi DSS-3,,ABC transporter permease,informative_multi,WP_030003238.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1N4PQ@1224,Sputw3181_0962,Shewanella sp. W3-18-1,csgF,curli assembly protein CsgF,informative_multi,WP_011788338.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1PGRH@1224,Sputw3181_2088,Shewanella sp. W3-18-1,trhA,PAQR family membrane homeostasis protein TrhA,informative_multi,WP_011789387.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1NJDU@1224,Sputw3181_4089,Shewanella sp. W3-18-1,,helix-turn-helix domain-containing protein,informative_multi,WP_011791310.1,1,6.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG4775@2,HP15_1174,Marinobacter (MarRef v6),bamA,outer membrane protein assembly factor BamA,informative_multi,WP_041645133.1,1,7.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG3320@2,HP15_1213,Marinobacter (MarRef v6),,SDR family oxidoreductase,informative_multi,WP_041645140.1,1,7.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0155@2,HP15_1795,Marinobacter (MarRef v6),cysI,nitrite/sulfite reductase,informative_multi,WP_041645228.1,1,7.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG4166@2,HP15_1807,Marinobacter (MarRef v6),yejA,extracellular solute-binding protein,informative_multi,WP_014577171.1,1,7.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0126@2,HP15_2911,Marinobacter (MarRef v6),pgk,phosphoglycerate kinase,informative_multi,WP_014578163.1,1,7.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MV21@1224,M8001_01800,Pseudomonas putida KT2440,aceE,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",informative_multi,WP_010951693.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MX3U@1224,M8001_14315,Pseudomonas putida KT2440,cfa,SAM-dependent methyltransferase,informative_multi,WP_049586237.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RC8U@1224,M8001_16105,Pseudomonas putida KT2440,,Hcp family type VI secretion system effector,informative_multi,WP_049586088.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MWIF@1224,M8001_21550,Pseudomonas putida KT2440,aceA,isocitrate lyase,informative_multi,WP_010954897.1,1,7.0,eggnog,Proteobacteria,2,Sputw3181_2865
other_hetero,eggnog:1MWAF@1224,SPO0260,Ruegeria pomeroyi DSS-3,,alkaline phosphatase D family protein,informative_multi,WP_011046022.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1NGHH@1224,SPO0379,Ruegeria pomeroyi DSS-3,tmpC,BMP family lipoprotein,informative_multi,WP_011046140.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU2Y@1224,SPO1472,Ruegeria pomeroyi DSS-3,hyuA,hydantoinase/oxoprolinase family protein,informative_multi,WP_011047209.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1QVW2@1224,SPO1742,Ruegeria pomeroyi DSS-3,,TadE/TadG family type IV pilus assembly protein,informative_single,WP_011047476.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MWHJ@1224,SPOA0144,Ruegeria pomeroyi DSS-3,bhcA,L-aspartate--glyoxylate aminotransferase BhcA,informative_multi,WP_011241925.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MVZM@1224,Sputw3181_0963,Shewanella sp. W3-18-1,csgG,CsgG/HfaB family protein,informative_multi,WP_011788339.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MXCG@1224,Sputw3181_1408,Shewanella sp. W3-18-1,flgD,flagellar hook assembly protein FlgD,informative_multi,WP_011788754.1,1,7.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG0517@2,HP15_2051,Marinobacter (MarRef v6),guaB,IMP dehydrogenase,informative_multi,WP_008169151.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0469@2,HP15_2176,Marinobacter (MarRef v6),pykA,pyruvate kinase,informative_multi,WP_014577515.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0545@2,HP15_223,Marinobacter (MarRef v6),mip,FKBP-type peptidyl-prolyl cis-trans isomerase,informative_multi,WP_008169914.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG2871@2,HP15_2248,Marinobacter (MarRef v6),nqrF,NADH:ubiquinone reductase (Na(+)-transporting) subunit F,informative_multi,WP_014577567.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG2895@2,HP15_2463,Marinobacter (MarRef v6),cysN,sulfate adenylyltransferase subunit CysN,informative_multi,WP_014577759.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG2609@2,HP15_3046,Marinobacter (MarRef v6),aceE,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",informative_multi,WP_014578275.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0140@2,HP15_3195,Marinobacter (MarRef v6),hisE,phosphoribosyl-ATP diphosphatase,informative_multi,WP_014578404.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0359@2,HP15_628,Marinobacter (MarRef v6),rplI,50S ribosomal protein L9,informative_multi,WP_008176379.1,1,8.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MU3T@1224,M8001_05295,Pseudomonas putida KT2440,edd,phosphogluconate dehydratase,informative_multi,WP_003255057.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RCNJ@1224,M8001_10915,Pseudomonas putida KT2440,oprF,OmpA family protein,informative_multi,WP_010953090.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU1V@1224,M8001_14040,Pseudomonas putida KT2440,aldB-II,acetaldehyde dehydrogenase ExaC,informative_multi,WP_010953599.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RC56@1224,M8001_14320,Pseudomonas putida KT2440,,DUF1365 domain-containing protein,informative_single,WP_010953649.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1N0N5@1224,SPO0047,Ruegeria pomeroyi DSS-3,thiG,thiazole synthase,informative_multi,WP_011045820.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MZY9@1224,SPO0483,Ruegeria pomeroyi DSS-3,,phage tail protein,informative_multi,WP_011046243.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MU86@1224,SPO2443,Ruegeria pomeroyi DSS-3,opuAA,quaternary amine ABC transporter ATP-binding protein,informative_multi,WP_011048152.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1QTVJ@1224,Sputw3181_2857,Shewanella sp. W3-18-1,malQ,4-alpha-glucanotransferase,informative_multi,WP_011790129.1,1,8.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG1410@2,HP15_1792,Marinobacter (MarRef v6),metH,methionine synthase,informative_multi,WP_014577161.1,1,9.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0331@2,HP15_2214,Marinobacter (MarRef v6),fabD,ACP S-malonyltransferase,informative_multi,WP_041645307.1,1,9.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0186@2,HP15_389,Marinobacter (MarRef v6),rpsQ,30S ribosomal protein S17,informative_multi,WP_008174879.1,1,9.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0174@2,HP15_428,Marinobacter (MarRef v6),glnA,glutamate--ammonia ligase,informative_multi,WP_014575989.1,1,9.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MU0I@1224,M8001_02180,Pseudomonas putida KT2440,,ABC transporter substrate-binding protein,informative_multi,WP_010951750.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUQX@1224,M8001_14035,Pseudomonas putida KT2440,pedH,PQQ-dependent alcohol dehydrogenase PedH,informative_multi,WP_010953598.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RFR9@1224,M8001_19090,Pseudomonas putida KT2440,,LysE family translocator,informative_multi,WP_010954494.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MVBF@1224,M8001_21905,Pseudomonas putida KT2440,sucA,2-oxoglutarate dehydrogenase E1 component,informative_multi,WP_010954951.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1RHN9@1224,SPO1159,Ruegeria pomeroyi DSS-3,,DUF2147 domain-containing protein,informative_single,WP_011046905.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MY2Z@1224,SPO1953,Ruegeria pomeroyi DSS-3,phoB,phosphate regulon transcriptional regulator PhoB,informative_multi,WP_011047684.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MV5T@1224,SPO3291,Ruegeria pomeroyi DSS-3,,ABC transporter substrate-binding protein,informative_multi,WP_011048974.1,1,9.0,eggnog,Proteobacteria,1,
other_hetero,locus:Sputw3181_2494,Sputw3181_2494,Shewanella sp. W3-18-1,,hypothetical protein,no_evidence,WP_041408208.1,1,9.0,,,1,
other_hetero,eggnog:COG5016@2,HP15_1331,Marinobacter (MarRef v6),pycB,sodium-extruding oxaloacetate decarboxylase subunit alpha,informative_multi,WP_014576761.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0034@2,HP15_1821,Marinobacter (MarRef v6),purF,amidophosphoribosyltransferase,informative_multi,WP_014577182.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0495@2,HP15_2473,Marinobacter (MarRef v6),leuS,leucine--tRNA ligase,informative_multi,WP_014577768.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0191@2,HP15_2910,Marinobacter (MarRef v6),fba,class II fructose-bisphosphate aldolase,informative_multi,WP_014578162.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG2010@2,HP15_3162,Marinobacter (MarRef v6),pedF,cytochrome c-550 PedF,informative_multi,WP_041645637.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0151@2,HP15_3228,Marinobacter (MarRef v6),purD,phosphoribosylamine--glycine ligase,informative_multi,WP_014578434.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG0756@2,HP15_3319,Marinobacter (MarRef v6),dut,dUTP diphosphatase,informative_multi,WP_014578508.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:COG1217@2,HP15_429,Marinobacter (MarRef v6),bipA,translational GTPase TypA,informative_multi,WP_014575990.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MU0Q@1224,M8001_00700,Pseudomonas putida KT2440,gltP,glutamate/aspartate:proton symporter GltP,informative_multi,WP_010951531.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MUMC@1224,M8001_04090,Pseudomonas putida KT2440,alkK,fatty acid--CoA ligase,informative_multi,WP_010952004.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1Q13Q@1224,M8001_08935,Pseudomonas putida KT2440,,ABC transporter substrate-binding protein,informative_multi,WP_010952774.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:COG3667@2,M8001_28210,Pseudomonas putida KT2440,copB,putative metal-binding protein,informative_multi,WP_061405729.1,1,10.0,eggnog,Bacteria,1,
other_hetero,eggnog:1MUCJ@1224,SPO0784,Ruegeria pomeroyi DSS-3,,chloramphenicol acetyltransferase,informative_multi,WP_011046533.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MW54@1224,SPO3772,Ruegeria pomeroyi DSS-3,,complex I NDUFA9 subunit family protein,informative_multi,WP_011049451.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1MW8K@1224,Sputw3181_2286,Shewanella sp. W3-18-1,,marine proteobacterial sortase target protein,informative_multi,WP_011789575.1,1,10.0,eggnog,Proteobacteria,1,
other_hetero,eggnog:1QRPA@1224,Sputw3181_3466,Shewanella sp. W3-18-1,,transposase,informative_multi,WP_011790716.1,1,10.0,eggnog,Proteobacteria,1,
pro,cyanorak:CK_00002026,PMM1135,Prochlorococcus MED4,hli,high light inducible protein,informative_multi,WP_011132768.1,10,1.0,cyanorak,curated,7,PMM0817;PMT9312_1510;PMT9312_1228;A9601_04211;P9301_13181;PMT1153
pro,cyanorak:CK_00002025,PMM1404,Prochlorococcus MED4,hli,high light inducible protein,informative_multi,WP_011133033.1,10,1.0,cyanorak,curated,6,PMM0690;PMT9312_0687;PMM1385;A9601_12511;PMT9312_1480
pro,cyanorak:CK_00000141,PMM1028,Prochlorococcus MED4,,uncharacterized conserved secreted protein,catch_all_only,WP_011132661.1,9,1.0,cyanorak,curated,1,
pro,cyanorak:CK_00001390,PMM0806,Prochlorococcus MED4,,"possible transcriptional regulator of iron metabolism, Crp/Fnr family protein",informative_multi,WP_011132440.1,7,1.0,cyanorak,curated,2,P9301_08671
pro,cyanorak:CK_00002168,PMM0818,Prochlorococcus MED4,hli,high light inducible protein,informative_multi,WP_011132452.1,7,1.0,cyanorak,curated,4,PMM1118;PMM1384;PMT9312_1511
pro,cyanorak:CK_00001475,PMM1359,Prochlorococcus MED4,,"uncharacterized conserved membrane protein, DoxX family",informative_multi,WP_011132993.1,6,1.0,cyanorak,curated,1,
pro,cyanorak:CK_00047242,PMM1400,Prochlorococcus MED4,,RmlC-like cupin domain-containing protein,informative_multi,WP_011133029.1,6,1.0,cyanorak,curated,3,PMN2A_0944;PMN2A_1042
pro,cyanorak:CK_00003573,PMT0992,Prochlorococcus MIT9313,hli,high light inducible protein,informative_multi,WP_011130364.1,6,1.0,cyanorak,curated,4,PMM1390;PMT9312_0688;P9303_11191
pro,cyanorak:CK_00040038,PMM0030,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_152556136.1,5,1.0,cyanorak,curated,1,
pro,cyanorak:CK_00003374,PMM0356,Prochlorococcus MED4,pip,proline iminopeptidase,informative_multi,WP_011131993.1,5,1.0,cyanorak,curated,1,
pro,cyanorak:CK_00008117,PMM1672,Prochlorococcus MED4,desC4,delta-9 fatty-acid desaturase DesC4,informative_multi,WP_036930746.1,5,1.0,cyanorak,curated,1,
pro,cyanorak:CK_00003367,PMM0336,Prochlorococcus MED4,PTOX,plastoquinol terminal oxidase,informative_multi,WP_011131973.1,5,2.0,cyanorak,curated,2,PMN2A_0429
pro,cyanorak:CK_00043616,PMM1397,Prochlorococcus MED4,hli,high light inducible protein,informative_multi,WP_011132450.1,5,2.0,cyanorak,curated,6,PMT9312_1229;PMM0816;A9601_04201;A9601_13051;P9301_13191
pro,cyanorak:CK_00002332,PMM1396,Prochlorococcus MED4,hli,high light inducible protein,informative_multi,,5,3.0,cyanorak,curated,6,PMT9312_1230;PMT9312_0686;PMN2A_0417;PMN2A_0551;P9301_13201
pro,cyanorak:CK_00000682,PMM0551,Prochlorococcus MED4,rbcS,"ribulose bisphosphate carboxylase, small subunit",informative_multi,WP_011132185.1,4,1.0,cyanorak,curated,3,PMT9312_0551;PMN2A_1880
pro,cyanorak:CK_00000173,PMM0627,Prochlorococcus MED4,pcb,"divinyl-chlorophyll a/b binding light harvesting protein, photosystem II-associated",informative_multi,WP_011132261.1,4,1.0,cyanorak,curated,3,Pro1450;Pro1167
